SECCODE,SECNAME,TDATE,TDATE1,MINTIME,STARTPRC,HIGHPRC,LOWPRC,ENDPRC,MINTQ,MINTM,UNIX,MARKET
399300,沪深300 ,2.01E+11,20140313,1400,2141.074,2141.741,2134.845,2135.677,305086200,2776704219,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140313,1415,2136.277,2136.564,2131.105,2132.104,280890500,2500727461,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140313,1430,2132.359,2137.87,2131.7,2137.539,326053100,2834661141,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140313,1445,2138.062,2138.86,2135.316,2135.316,301847800,2715341069,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140313,1500,2135.376,2140.36,2135.376,2140.333,465334200,4243709196,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140314,930,2129.87,2129.87,2129.87,2129.87,50195000,391309998,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140314,945,2126.863,2130.176,2123.373,2126.293,620978700,5528800521,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140314,1000,2127.133,2137.552,2127.133,2137.552,502497400,4457017168,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140314,1015,2138.633,2140.33,2134.381,2134.381,411297100,3732044664,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140314,1030,2134.307,2134.307,2130.85,2130.85,356410300,3114861669,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140314,1045,2130.555,2130.555,2124.3,2125.698,470501300,3761907706,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140314,1100,2125.768,2131.446,2125.508,2129.926,265496000,2435893595,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140314,1115,2130.263,2130.419,2125.896,2126.597,253323800,2277291119,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140314,1130,2127.203,2130.044,2126.898,2129.909,208251000,1904083716,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140314,1315,2129.255,2129.255,2121.227,2121.427,321420500,2548217465,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140314,1330,2121.095,2121.712,2118.582,2121.712,417371800,2772346489,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140314,1345,2120.914,2121.261,2116.482,2118.296,344491400,2790619447,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140314,1400,2117.481,2118.876,2115.713,2115.713,255354700,2152533524,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140314,1415,2116.661,2116.691,2110.426,2110.78,284432000,2512320352,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140314,1430,2109.919,2116.577,2109.919,2116.577,309951600,2671236351,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140314,1445,2116.527,2124.136,2116.527,2120.874,357219100,2996771379,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140314,1500,2120.966,2123.043,2120.652,2122.836,432582000,3757992347,1.39E+12,SZSE
399300,沪深300 ,2.01E+11,20140317,930,2132.793,2132.793,2132.793,2132.793,42539400,309356195,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140317,945,2134.601,2136.304,2126.021,2126.298,550505600,4676915886,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140317,1000,2125.693,2125.709,2119.12,2125.709,433609200,3900496215,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140317,1015,2125.926,2132.453,2125.392,2132.453,387673700,3594058852,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140317,1030,2132.06,2137.084,2132.06,2137.084,418294100,3706118528,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140317,1045,2137.08,2137.286,2128.224,2129.607,359960400,3154563950,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140317,1100,2129.762,2133.899,2129.762,2133.899,234243000,2150144261,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140317,1115,2133.591,2137.171,2133.591,2135.545,254436900,2517840198,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140317,1130,2135.79,2135.79,2131.984,2132.277,221384500,1949611996,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140317,1315,2132.617,2133.738,2132.115,2132.556,192716100,1778140388,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140317,1330,2132.791,2133.57,2131.996,2133.078,225530900,2142798702,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140317,1345,2133.235,2136.919,2133.235,2136.71,252107000,2425937738,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140317,1400,2137.052,2138.464,2136.882,2137.156,255625800,2414008333,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140317,1415,2137.445,2138.125,2133.392,2133.392,269973900,2376915648,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140317,1430,2133.469,2136.04,2133.349,2134.966,256403100,2404812485,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140317,1445,2134.965,2136.204,2134.006,2136.204,321301700,3047355463,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140317,1500,2136.966,2143.038,2136.966,2143.038,564639200,5022213895,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140318,930,2146.124,2146.124,2146.124,2146.124,39710000,345477372,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140318,945,2145.786,2148.862,2141.351,2144.27,603260900,5843868608,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140318,1000,2143.541,2143.541,2139.524,2142.568,475302400,4706794816,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140318,1015,2142.193,2147.875,2141.034,2147.597,462358800,4693868156,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140318,1030,2147.599,2147.929,2143.929,2144.964,365511300,3801204966,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140318,1045,2145.21,2145.28,2138.572,2138.93,331647900,3339554083,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140318,1100,2139.271,2142.344,2138.663,2141.785,268376700,2695072110,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140318,1115,2142.043,2142.77,2139.631,2141.808,225224900,2199693616,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140318,1130,2141.714,2147.438,2141.714,2147.438,251827100,2507348251,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140318,1315,2147.632,2148.081,2146.351,2148.081,259723000,2350170282,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140318,1330,2149.289,2152.307,2148.055,2148.294,388906600,3270125878,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140318,1345,2148.234,2148.737,2143.071,2143.071,269309600,2670772444,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140318,1400,2142.858,2143.177,2142.083,2142.222,255446300,2514318025,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140318,1415,2142.141,2142.381,2136.386,2139.08,304860300,3044408412,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140318,1430,2139.229,2141.054,2139.229,2140.213,252121500,2564423877,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140318,1445,2140.193,2140.193,2136.951,2136.951,337475700,3375659452,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140318,1500,2136.898,2138.133,2135.169,2138.133,444350200,4265681017,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140319,930,2131.283,2131.283,2131.283,2131.283,38455000,311695401,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140319,945,2128.138,2128.138,2114.848,2115.312,714622200,6314192918,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140319,1000,2115.326,2117.215,2110.276,2111.22,562753000,5287215989,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140319,1015,2111.611,2115.831,2110.809,2110.809,407002000,3869473680,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140319,1030,2110.839,2111.536,2107.894,2111.398,374999700,3767381006,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140319,1045,2111.582,2112.168,2110.028,2112.084,244680100,2638432199,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140319,1100,2112.282,2112.579,2107.881,2108.025,293088300,2791591657,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140319,1115,2108.324,2108.418,2102.214,2102.214,311095000,2873249075,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140319,1130,2102.773,2104.817,2101.551,2104.815,276771400,2684933260,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140319,1315,2104.818,2107.774,2104.663,2107.169,316192300,2754000755,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140319,1330,2107.425,2113.796,2106.978,2113.796,344386900,2861535755,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140319,1345,2114.973,2116.848,2111.665,2111.665,309446600,2665592077,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140319,1400,2111.571,2112.109,2108.337,2108.542,270037700,2639621616,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140319,1415,2108.675,2113.127,2108.675,2112.852,268920600,2538246517,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140319,1430,2113.143,2118.613,2113.143,2116.384,309421100,3006010474,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140319,1445,2116.353,2117.194,2113.315,2113.499,334842600,3325746559,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140319,1500,2113.583,2121.072,2113.409,2120.87,553676000,4955025036,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140320,930,2116.185,2116.185,2116.185,2116.185,39917000,296063821,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140320,945,2115.15,2125.12,2112.93,2125.12,661817100,5846716742,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140320,1000,2125.387,2134.421,2125.387,2129.781,762493200,6404772750,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140320,1015,2129.688,2131.767,2127.867,2127.867,457046700,4225500429,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140320,1030,2127.063,2127.063,2121.43,2124.609,393235800,3592942962,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140320,1045,2124.345,2124.345,2117.663,2117.663,279196500,2745922478,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140320,1100,2117.334,2120.583,2115.903,2120.389,293549900,2840278978,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140320,1115,2120.431,2127.843,2120.431,2127.843,276714100,2350754434,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140320,1130,2127.451,2128.992,2124.832,2126.765,332534700,2729511646,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140320,1315,2125.958,2126.562,2118.745,2118.745,315121200,2513437581,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140320,1330,2118.435,2119.078,2116.082,2116.082,274667200,2545964657,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140320,1345,2115.511,2115.708,2112.837,2114.758,327852100,2950726872,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140320,1400,2114.283,2115.61,2112.875,2112.875,347358100,2651205323,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140320,1415,2113.073,2113.073,2106.252,2108.991,404338100,3619568740,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140320,1430,2109.089,2110.428,2099.197,2100.345,409784400,3685302058,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140320,1445,2100.406,2101.588,2093.631,2094.06,513478500,4312622768,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140320,1500,2094.048,2095.26,2086.967,2086.967,674023900,5640309731,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140321,930,2079.871,2079.871,2079.871,2079.871,37087200,289412363,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140321,945,2079.499,2088.187,2079.448,2079.448,622307600,5255726724,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140321,1000,2078.399,2082.118,2078.399,2080.21,546641000,4961458305,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140321,1015,2079.26,2096.273,2079.018,2092.705,667589600,5502796192,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140321,1030,2093.073,2096.972,2092.403,2092.66,472031400,3868405354,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140321,1045,2092.889,2098.353,2091.827,2097.094,380939200,3185249062,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140321,1100,2097.055,2097.055,2087.192,2087.192,293741300,2653498178,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140321,1115,2086.907,2094.859,2086.515,2094.859,320907200,2664377954,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140321,1130,2094.733,2110.514,2093.866,2110.514,541550000,4257492405,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140321,1315,2113.072,2117.564,2111.629,2117.564,627750700,4912131717,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140321,1330,2119.424,2139.06,2119.424,2138.163,1191738000,9356204598,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140321,1345,2137.264,2137.264,2129.909,2132.586,550270200,4654229283,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140321,1400,2132.894,2144.592,2132.894,2140.188,728412800,5636858331,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140321,1415,2140.146,2163.021,2140.146,2161.576,1225650800,9404156256,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140321,1430,2161.722,2161.722,2152.185,2155.026,689773600,5460744280,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140321,1445,2154.95,2160.512,2154.352,2160.511,704014500,5371095309,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140321,1500,2160.977,2161.031,2158.221,2158.798,802075600,6126675458,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140324,930,2161.898,2161.898,2161.898,2161.898,124265800,898535806,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140324,945,2159.063,2167.99,2157.085,2163.5,1447885800,10924531797,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140324,1000,2164.34,2165.315,2158.024,2161.224,878526000,6807976655,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140324,1015,2161.697,2173.465,2161.697,2171.933,881934900,7022211687,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140324,1030,2171.783,2171.783,2162.347,2162.347,572007600,4828771652,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140324,1045,2162.404,2163.195,2160.131,2161.026,423597300,3440600137,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140324,1100,2160.715,2160.715,2150.91,2153.652,464225500,3726019390,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140324,1115,2153.906,2163.007,2153.906,2163.007,547992900,3304006150,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140324,1130,2163.322,2167.265,2163.322,2166.819,486355900,3230860959,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140324,1315,2167.146,2170.407,2166.087,2167.142,486323400,3670526876,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140324,1330,2166.258,2170.787,2163.146,2170.787,492471900,3842897582,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140324,1345,2171.015,2174.479,2171.015,2172.591,601926800,4691472426,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140324,1400,2172.683,2181.313,2172.683,2179.849,694277200,5467419089,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140324,1415,2179.614,2186.16,2178.085,2185.999,696608600,5617647292,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140324,1430,2186.254,2186.254,2180.849,2181.397,498928500,4177655546,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140324,1445,2181.233,2181.504,2172.822,2173.242,536961900,4464762047,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140324,1500,2173.741,2177.06,2173.321,2176.554,614908400,5088018642,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140325,930,2170.78,2170.78,2170.78,2170.78,81726200,431994682,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140325,945,2168.782,2172.34,2166.086,2170.07,1025585300,7666484177,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140325,1000,2170.662,2181.362,2170.662,2174.996,875277100,7004103815,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140325,1015,2174.886,2182.454,2173.054,2182.454,719126100,5336213497,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140325,1030,2182.644,2184.982,2179.396,2183.225,668642400,5456402557,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140325,1045,2183.399,2183.399,2172.606,2173.631,549902500,4393723846,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140325,1100,2173.589,2176.95,2172.317,2172.317,347767400,2898618952,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140325,1115,2172.98,2185.974,2172.226,2183.584,570198700,4215300060,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140325,1130,2183.584,2191.18,2183.584,2185.388,594902700,4282575165,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140325,1315,2185.615,2186.414,2181.692,2181.985,305073300,2447646708,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140325,1330,2182.329,2182.329,2178.673,2180.855,323233800,2690384973,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140325,1345,2181.2,2181.229,2171.712,2171.875,446126000,3568502928,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140325,1400,2171.558,2172.475,2168.602,2170.408,410722100,3320313690,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140325,1415,2171.084,2173.393,2169.867,2169.867,343185900,2620587753,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140325,1430,2169.535,2169.762,2164.8,2169.376,435115000,3365176320,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140325,1445,2169.189,2171.575,2169.189,2171.575,405304200,3112710856,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140325,1500,2171.297,2174.869,2171.145,2174.44,585862300,4737733582,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140326,930,2181.231,2181.231,2181.231,2181.231,58816700,432051709,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140326,945,2183.361,2185.749,2176.021,2176.07,833267400,6865343523,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140326,1000,2176.07,2183.35,2174.361,2180.921,537600900,4631207254,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140326,1015,2180.048,2180.048,2173.863,2175.461,413690300,3573783162,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140326,1030,2175.746,2175.779,2168.716,2169.168,468419900,3923090171,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140326,1045,2169.277,2173.328,2169.192,2171.816,301649100,2737757274,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140326,1100,2171.774,2175.724,2171.369,2175.724,293977400,2581913587,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140326,1115,2175.941,2177.129,2172.991,2172.991,250102400,2249366373,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140326,1130,2173.018,2173.018,2171.563,2172.323,220232900,1935594156,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140326,1315,2172.79,2172.914,2168.847,2171.098,240755600,2015383959,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140326,1330,2171.727,2174.248,2171.332,2173.186,239043800,2162692852,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140326,1345,2172.914,2173.034,2166.963,2166.963,257553800,2212242843,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140326,1400,2166.847,2171.951,2166.093,2171.951,277938700,2383679366,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140326,1415,2172.048,2172.141,2166.262,2166.384,279765900,2299803283,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140326,1430,2166.455,2168.713,2165.378,2168.713,293693700,2488540257,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140326,1445,2169.04,2174.008,2169.04,2172.302,381786800,3399904392,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140326,1500,2171.943,2171.943,2170.192,2171.047,479322300,4223668936,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140327,930,2168.344,2168.344,2168.344,2168.344,38722200,450443830,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140327,945,2167.093,2167.093,2161.311,2166.595,557403900,5597796211,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140327,1000,2166.916,2166.999,2163.083,2163.083,531945100,4917548402,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140327,1015,2161.91,2161.91,2154.458,2155.531,520901600,4523216494,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140327,1030,2155.083,2158.297,2154.984,2157.782,384431600,3132409469,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140327,1045,2157.834,2157.834,2147.184,2149.362,436754200,3628806892,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140327,1100,2149.507,2154.104,2149.507,2154.104,295940400,2436343089,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140327,1115,2154.16,2157.162,2153.545,2155.202,278954500,2377145025,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140327,1130,2155.403,2155.403,2151.083,2152.617,236431100,2150320063,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140327,1315,2153.13,2153.458,2151.156,2152.111,238659500,2273588874,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140327,1330,2152.103,2160.811,2147.634,2160.545,426390900,3651503335,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140327,1345,2161.267,2173.998,2159.578,2173.44,602110800,5029772054,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140327,1400,2173.013,2181.96,2172.661,2178.675,613386600,5259126355,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140327,1415,2178.44,2182.613,2177.983,2182.613,442779200,3801110081,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140327,1430,2183.396,2186.811,2173.224,2173.224,532783300,4322497132,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140327,1445,2172.677,2173.208,2164.669,2164.669,385884600,3468494504,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140327,1500,2164.728,2164.778,2155.707,2155.707,604033700,5155738540,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140328,930,2154.515,2154.515,2154.515,2154.515,37593400,305552521,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140328,945,2155.061,2162.789,2154.941,2156.42,570021000,5156312669,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140328,1000,2160.202,2170.545,2160.202,2167.729,652643700,5644944359,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140328,1015,2166.704,2166.704,2155.507,2155.507,551597300,5135908980,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140328,1030,2155.085,2165.078,2150.309,2165.078,640838500,5279601147,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140328,1045,2165.322,2168.648,2156.791,2156.791,489754900,3970899288,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140328,1100,2156.456,2157.476,2152.889,2157.104,425293100,3617422926,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140328,1115,2157.582,2161.494,2157.396,2161.494,301003500,2607786154,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140328,1130,2162.248,2164.13,2158.838,2163.981,260774500,2423336622,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140328,1315,2165.165,2166.299,2162.966,2166.299,283157500,2361622497,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140328,1330,2165.86,2172.506,2165.462,2170.5,370167800,2960346209,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140328,1345,2169.772,2170.188,2164.512,2165.415,293867500,2419554692,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140328,1400,2165.577,2165.626,2160.827,2160.997,312236900,2583764575,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140328,1415,2160.227,2160.527,2155.218,2157.207,380732200,3329487646,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140328,1430,2157.443,2157.443,2145.691,2145.691,442934700,3854433415,1.40E+12,SZSE
399300,沪深300 ,2.01E+11,20140328,1445,2145.411,2151.951,2144.754,2151.951,429696700,3726021637,1.40E+12,SZSE
